Scientific_Name_Original,Common_name,Scientific_Name,Taxon_Rank,Kingdom,Phylum,Class,Family,Genus,Species,Latitude,Longitude,Country,State,Year,Event_Date,month,day,rowid,Suburbs,Postcode
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.6688,148.7352,Australia,Victoria,2001,2001/07/25,7,25,3030, Cabbage Tree Creek ,3889
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.6711,148.7394,Australia,Victoria,2001,2001/06/28,6,28,3031, Cabbage Tree Creek ,3889
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.6747,148.7491,Australia,Victoria,2001,2001/06/24,6,24,3032, Cabbage Tree Creek ,3889
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.6761,148.7358,Australia,Victoria,2001,2001/06/18,6,18,3033, Cabbage Tree Creek ,3889
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.6741,148.7461,Australia,Victoria,2001,2001/06/23,6,23,3034, Cabbage Tree Creek ,3889
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.6694,148.7366,Australia,Victoria,2001,2001/07/25,7,25,3035, Cabbage Tree Creek ,3889
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.6677,148.7469,Australia,Victoria,2001,2001/06/26,6,26,3036, Cabbage Tree Creek ,3889
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.7908,148.6944,Australia,Victoria,2001,2001/04/13,4,13,3037, Marlo ,3888
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.6661,148.7541,Australia,Victoria,2001,2001/07/30,7,30,3038, Cabbage Tree Creek ,3889
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.6716,148.7533,Australia,Victoria,2001,2001/08/01,8,1,3039, Cabbage Tree Creek ,3889
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.79,148.69,Australia,Victoria,2001,2001/04/13,4,13,3040, Marlo ,3888
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-38.7147,146.3861,Australia,Victoria,2002,2002/07/11,7,11,3041, Agnes ,3962
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.9,147.4,Australia,Victoria,2002,2002/10/21,10,21,3042, Fernbank ,3864
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-38.4522,147.0952,Australia,Victoria,2003,2003/04/16,4,16,3043, Giffard ,3851
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.9022,147.4461,Australia,Victoria,2003,2003/06/15,6,15,3044, Lindenow South ,3875
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.798,148.438,Australia,Victoria,2003,2003/06/20,6,20,3045, Corringle ,3888
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.7988,148.4391,Australia,Victoria,2003,2003/06/19,6,19,3046, Corringle ,3888
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.9,147.5,Australia,Victoria,2003,2003/09/27,9,27,3047, Goon Nure ,3875
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.7994,148.4377,Australia,Victoria,2003,2003/06/19,6,19,3048, Corringle ,3888
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-38.1968,146.8835,Australia,Victoria,2004,2004/09/30,9,30,3049, Rosedale ,3847
Hardenbergia violacea,Purple Coral-pea,Hardenbergia violacea,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Hardenbergia,Hardenbergia violacea,-36.6,147.6,Australia,Victoria,2011,2011/05/04,5,4,3050,Dartmouth,3701
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-38.2018,146.9532,Australia,Victoria,2004,2004/09/29,9,29,3051, Longford ,3851
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-38.2198,146.9335,Australia,Victoria,2004,2004/09/29,9,29,3052, Longford ,3851
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-38.1962,146.9329,Australia,Victoria,2004,2004/09/29,9,29,3053, Longford ,3851
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-38.3372,147.1688,Australia,Victoria,2004,2004/11/17,11,17,3054, Seaspray ,3851
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-38.2309,146.9429,Australia,Victoria,2004,2004/09/29,9,29,3055, Longford ,3851
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.9,147.5,Australia,Victoria,2004,2004/09/19,9,19,3056, Goon Nure ,3875
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.5288,149.5158,Australia,Victoria,2004,2004/08/10,8,10,3057, Genoa ,3891
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-38.1718,146.8913,Australia,Victoria,2004,2004/09/27,9,27,3058, Rosedale ,3847
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-38.194,146.869,Australia,Victoria,2004,2004/09/30,9,30,3059, Rosedale ,3847
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-38.1684,146.9126,Australia,Victoria,2004,2004/09/27,9,27,3060, Longford ,3851
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-38.2001,146.8715,Australia,Victoria,2004,2004/09/30,9,30,3061, Rosedale ,3847
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-38.2098,146.8938,Australia,Victoria,2004,2004/09/28,9,28,3062, Rosedale ,3847
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.9,147.5,Australia,Victoria,2005,2005/10/02,10,2,3063, Goon Nure ,3875
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.51,149.693,Australia,Victoria,2005,2005/06/03,6,3,3064, Mallacoota ,3892
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.9,147.4,Australia,Victoria,2005,2005/10/05,10,5,3065, Fernbank ,3864
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-38.3466,147.1777,Australia,Victoria,2005,2005/06/24,6,24,3066, Seaspray ,3851
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.7309,147.9796,Australia,Victoria,2005,2005/09/07,9,7,3067, Nowa Nowa ,3887
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-38.8197,146.2663,Australia,Victoria,2005,2005/08/23,8,23,3068, Yanakie ,3960
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.4802,148.8369,Australia,Victoria,2006,2006/08/06,8,6,3069, Club Terrace ,3889
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.55,149.68,Australia,Victoria,2006,2006/03/16,3,16,3070, Mallacoota ,3892
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.9011,147.9205,Australia,Victoria,2006,2006/12/18,12,18,3071, Nyerimilang ,3909
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.7655,148.7063,Australia,Victoria,2006,2006/04/14,4,14,3072, Cape Conran ,3888
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.7677,148.7055,Australia,Victoria,2006,2006/04/14,4,14,3073, Cape Conran ,3888
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.771,148.708,Australia,Victoria,2006,2006/04/14,4,14,3074, Marlo ,3888
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.7716,148.7016,Australia,Victoria,2006,2006/04/14,4,14,3075, Cape Conran ,3888
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.7,148,Australia,Victoria,2007,2007/06/04,6,4,3076, Nowa Nowa ,3887
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.7689,148.7788,Australia,Victoria,2007,2007/11/13,11,13,3077, Marlo ,3888
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-38.6436,146.5211,Australia,Victoria,2007,2007/04/18,4,18,3078, Hedley ,3967
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.9,147.5,Australia,Victoria,2007,2007/09/29,9,29,3079, Goon Nure ,3875
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.7661,148.7926,Australia,Victoria,2007,2007/11/13,11,13,3080, Marlo ,3888
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.7728,148.7807,Australia,Victoria,2007,2007/11/13,11,13,3081, Marlo ,3888
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.9144,147.2969,Australia,Victoria,2007,2007/07/21,7,21,3082, Perry Bridge ,3864
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.7692,148.7786,Australia,Victoria,2007,2007/11/13,11,13,3083, Marlo ,3888
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.8555,148.0044,Australia,Victoria,2008,2008/12/02,12,2,3084, Lakes Entrance ,3909
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-38.0636,147.5563,Australia,Victoria,2008,2008/04/08,4,8,3085, Loch Sport ,3851
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.7988,148.4397,Australia,Victoria,2008,2008/01/30,1,30,3086, Corringle ,3888
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.8336,147.9833,Australia,Victoria,2008,2008/09/24,9,24,3087, Lakes Entrance ,3909
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-38.0627,147.5516,Australia,Victoria,2008,2008/04/09,4,9,3088, Loch Sport ,3851
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-38.0625,147.5519,Australia,Victoria,2008,2008/04/08,4,8,3089, Loch Sport ,3851
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-38.0622,147.5533,Australia,Victoria,2008,2008/04/09,4,9,3090, Loch Sport ,3851
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-38.063,147.552,Australia,Victoria,2008,2008/04/08,4,8,3091, Loch Sport ,3851
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.6902,148.0247,Australia,Victoria,2008,2008/12/31,12,31,3092, Nowa Nowa ,3887
Lactuca sativa,Prickly Lettuce,Lactuca sativa,species,Plantae,Charophyta,Equisetopsida,Asteraceae,Lactuca,Lactuca serriola,-36.1411,145.4513,Australia,Victoria,2008,2008/11/18,11,18,3093,Wunghnu,3635
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.6454,149.4623,Australia,Victoria,2009,2009/12/09,12,9,3094, Wingan River ,3891
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.629,149.438,Australia,Victoria,2009,2009/12/01,12,1,3095, Wingan River ,3891
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.6625,148.6152,Australia,Victoria,2009,2009/03/31,3,31,3096, Brodribb River ,3888
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.6929,147.9982,Australia,Victoria,2009,2009/03/06,3,6,3097, Nowa Nowa ,3887
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.7573,148.9558,Australia,Victoria,2009,2009/09/21,9,21,3098, Bemm River ,3889
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.7411,148.6513,Australia,Victoria,2009,2009/04/01,4,1,3099, Cabbage Tree Creek ,3889
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.6722,148.1936,Australia,Victoria,2009,2009/05/04,5,4,3100, Wairewa ,3887
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-38.9119,146.3039,Australia,Victoria,2010,2010/10/27,10,27,3101, Wilsons Promontory ,3960
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-38.9196,146.3063,Australia,Victoria,2010,2010/10/26,10,26,3102, Wilsons Promontory ,3960
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.7597,148.2508,Australia,Victoria,2010,2010/12/09,12,9,3103, Wombat Creek ,3888
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.8074,148.2005,Australia,Victoria,2010,2010/12/11,12,11,3104, Tostaree ,3888
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.9438,147.7803,Australia,Victoria,2010,2010/09/10,9,10,3105, Boole Poole ,3880
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.7597,148.2508,Australia,Victoria,2010,2010/12/09,12,9,3106, Wombat Creek ,3888
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.7597,148.2508,Australia,Victoria,2010,2010/12/09,12,9,3107, Wombat Creek ,3888
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.7597,148.2508,Australia,Victoria,2010,2010/12/09,12,9,3108, Wombat Creek ,3888
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.9434,147.7801,Australia,Victoria,2010,2010/09/10,9,10,3109, Boole Poole ,3880
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.943,147.78,Australia,Victoria,2010,2010/09/10,9,10,3110, Boole Poole ,3880
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.9436,147.7803,Australia,Victoria,2010,2010/09/10,9,10,3111, Boole Poole ,3880
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.7597,148.2508,Australia,Victoria,2010,2010/12/09,12,9,3112, Wombat Creek ,3888
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-38.9196,146.3057,Australia,Victoria,2010,2010/10/26,10,26,3113, Wilsons Promontory ,3960
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.9438,147.7801,Australia,Victoria,2010,2010/09/10,9,10,3114, Boole Poole ,3880
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.7048,148.8967,Australia,Victoria,2011,2011/02/08,2,8,3115, Bemm River ,3889
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.6763,148.8853,Australia,Victoria,2011,2011/02/08,2,8,3116, Bemm River ,3889
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-38.184,146.821,Australia,Victoria,2011,2011/03/31,3,31,3117, Rosedale ,3847
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.7541,148.9232,Australia,Victoria,2011,2011/02/10,2,10,3118, Bemm River ,3889
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.6763,148.8853,Australia,Victoria,2011,2011/02/08,2,8,3119, Bemm River ,3889
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.6763,148.8853,Australia,Victoria,2011,2011/02/08,2,8,3120, Bemm River ,3889
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.6763,148.8853,Australia,Victoria,2011,2011/02/08,2,8,3121, Bemm River ,3889
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.7048,148.8967,Australia,Victoria,2011,2011/02/08,2,8,3122, Bemm River ,3889
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.6763,148.8853,Australia,Victoria,2011,2011/02/08,2,8,3123, Bemm River ,3889
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.7733,148.7802,Australia,Victoria,2011,2011/11/29,11,29,3124, Marlo ,3888
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.7063,149.2113,Australia,Victoria,2011,2011/11/23,11,23,3125, Tamboon ,3890
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.524,149.605,Australia,Victoria,2011,2011/03/29,3,29,3126, Genoa ,3891
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.7048,148.8967,Australia,Victoria,2011,2011/02/08,2,8,3127, Bemm River ,3889
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.7063,149.2113,Australia,Victoria,2011,2011/11/23,11,23,3128, Tamboon ,3890
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.6763,148.8853,Australia,Victoria,2011,2011/02/08,2,8,3129, Bemm River ,3889
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-37.7541,148.9232,Australia,Victoria,2011,2011/02/10,2,10,3130, Bemm River ,3889
Banksia serrata,Saw Banksia,Banksia serrata,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Banksia,Banksia serrata,-38.193,146.941,Australia,Victoria,2011,2011/03/31,3,31,3131, Longford ,3851
